observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3,dim_id_4,dimension_label_eng_4,dimension_label_cym_4,dim_item_id_4,dimension_item_label_eng_4,dimension_item_label_cym_4,is_total_4,is_sub_total_4,dim_id_5,dimension_label_eng_5,dimension_label_cym_5,dim_item_id_5,dimension_item_label_eng_5,dimension_item_label_cym_5,is_total_5,is_sub_total_5
27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,27.3,27.3,,,,SIC 1,SIC 1,,Manufacture of wiring and wiring devices ,Manufacture of wiring and wiring devices ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
27.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,27.31,27.31,,,,SIC 1,SIC 1,,Manufacture of fibre optic cables ,Manufacture of fibre optic cables ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
27.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,27.32,27.32,,,,SIC 1,SIC 1,,Manufacture of other electronic and  ,Manufacture of other electronic and  ,,,,SIC 2,SIC 2,,electric wires and cables ,electric wires and cables ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
27.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,27.33,27.33,,,,SIC 1,SIC 1,,Manufacture of wiring devices ,Manufacture of wiring devices ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,27.4,27.4,,,,SIC 1,SIC 1,,Manufacture of electric lighting equipment,Manufacture of electric lighting equipment,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,27.5,27.5,,,,SIC 1,SIC 1,,Manufacture of domestic appliances ,Manufacture of domestic appliances ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
27.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,27.51,27.51,,,,SIC 1,SIC 1,,Manufacture of electric domestic ,Manufacture of electric domestic ,,,,SIC 2,SIC 2,,appliances ,appliances ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
27.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,27.52,27.52,,,,SIC 1,SIC 1,,Manufacture of non-electric domestic ,Manufacture of non-electric domestic ,,,,SIC 2,SIC 2,,appliances ,appliances ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,27.9,27.9,,,,SIC 1,SIC 1,,Manufacture of other electrical equipment ,Manufacture of other electrical equipment ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28,28,,,,SIC 1,SIC 1,,Manufacture of machinery and equipment ,Manufacture of machinery and equipment ,,,,SIC 2,SIC 2,,n.e.c.,n.e.c.,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.1,28.1,,,,SIC 1,SIC 1,,Manufacture of general purpose machinery ,Manufacture of general purpose machinery ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.11,28.11,,,,SIC 1,SIC 1,,"Manufacture of engines and turbines, except","Manufacture of engines and turbines, except",,,,SIC 2,SIC 2,,"aircraft, vehicle and cycle engines ","aircraft, vehicle and cycle engines ",,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.12,28.12,,,,SIC 1,SIC 1,,Manufacture of fluid equipment ,Manufacture of fluid equipment ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.13,28.13,,,,SIC 1,SIC 1,,Manufacture of other pumps and ,Manufacture of other pumps and ,,,,SIC 2,SIC 2,,compressors ,compressors ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.13,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.13/1,28.13/1,,,,SIC 1,SIC 1,,Manufacture of pumps,Manufacture of pumps,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.13,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.13/2,28.13/2,,,,SIC 1,SIC 1,,Manufacture of compressors ,Manufacture of compressors ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.14,28.14,,,,SIC 1,SIC 1,,Manufacture of other taps and valves ,Manufacture of other taps and valves ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.15,28.15,,,,SIC 1,SIC 1,,"Manufacture of bearings, gears, gearing ","Manufacture of bearings, gears, gearing ",,,,SIC 2,SIC 2,,and diving elements ,and diving elements ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.2,28.2,,,,SIC 1,SIC 1,,Manufacture of other general-purpose,Manufacture of other general-purpose,,,,SIC 2,SIC 2,,machinery ,machinery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.21,28.21,,,,SIC 1,SIC 1,,"Manufacture of ovens, furnaces and ","Manufacture of ovens, furnaces and ",,,,SIC 2,SIC 2,,furnace burners,furnace burners,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.22,28.22,,,,SIC 1,SIC 1,,Manufacture of lifting and handling ,Manufacture of lifting and handling ,,,,SIC 2,SIC 2,,equipment ,equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.23,28.23,,,,SIC 1,SIC 1,,Manufacture of office machinery and ,Manufacture of office machinery and ,,,,SIC 2,SIC 2,,equipment (except computers and peripheral,equipment (except computers and peripheral,,,,SIC 3,SIC 3,,equipment) ,equipment) ,,,,SIC 4,SIC 4,,,,,,
28.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.24,28.24,,,,SIC 1,SIC 1,,Manufacture of power-driven hand tools ,Manufacture of power-driven hand tools ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.25,28.25,,,,SIC 1,SIC 1,,Manufacture of non-domestic cooling and ,Manufacture of non-domestic cooling and ,,,,SIC 2,SIC 2,,ventilation equipment ,ventilation equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.29,28.29,,,,SIC 1,SIC 1,,Manufacture of other general-purpose ,Manufacture of other general-purpose ,,,,SIC 2,SIC 2,,machinery n.e.c.,machinery n.e.c.,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.3,28.3,,,,SIC 1,SIC 1,,Manufacture of agricultural and forestry ,Manufacture of agricultural and forestry ,,,,SIC 2,SIC 2,,machinery ,machinery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.30,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.30/1,28.30/1,,,,SIC 1,SIC 1,,Manufacture of agricultural tractors ,Manufacture of agricultural tractors ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.30,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.30/2,28.30/2,,,,SIC 1,SIC 1,,Manufacture of agricultural and forestry ,Manufacture of agricultural and forestry ,,,,SIC 2,SIC 2,,machinery (other than agricultural tractors) ,machinery (other than agricultural tractors) ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.4,28.4,,,,SIC 1,SIC 1,,Manufacture of metal forming machinery ,Manufacture of metal forming machinery ,,,,SIC 2,SIC 2,,and machine tools ,and machine tools ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.41,28.41,,,,SIC 1,SIC 1,,Manufacture of metal forming machinery ,Manufacture of metal forming machinery ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.49,28.49,,,,SIC 1,SIC 1,,Manufacture of other machine tools ,Manufacture of other machine tools ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.9,28.9,,,,SIC 1,SIC 1,,Manufacture of other special-purpose ,Manufacture of other special-purpose ,,,,SIC 2,SIC 2,,machinery ,machinery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.91,28.91,,,,SIC 1,SIC 1,,Manufacture of machinery and metallurgy ,Manufacture of machinery and metallurgy ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.92,28.92,,,,SIC 1,SIC 1,,"Manufacture of machinery for mining, ","Manufacture of machinery for mining, ",,,,SIC 2,SIC 2,,quarrying and construction ,quarrying and construction ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.92,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.92/1,28.92/1,,,,SIC 1,SIC 1,,Manufacturing of machinery for mining ,Manufacturing of machinery for mining ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.92,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.92/2,28.92/2,,,,SIC 1,SIC 1,,Manufacture of earthmoving equipment ,Manufacture of earthmoving equipment ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.92,/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.92/3,28.92/3,,,,SIC 1,SIC 1,,Manufacture of equipment for concrete ,Manufacture of equipment for concrete ,,,,SIC 2,SIC 2,,crushing and screening roadworks ,crushing and screening roadworks ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.93,28.93,,,,SIC 1,SIC 1,,"Manufacture of machinery for food, ","Manufacture of machinery for food, ",,,,SIC 2,SIC 2,,beverage and tobacco processing ,beverage and tobacco processing ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.94,28.94,,,,SIC 1,SIC 1,,Manufacture of machinery for textile,Manufacture of machinery for textile,,,,SIC 2,SIC 2,,apparel and leather production ,apparel and leather production ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.95,28.95,,,,SIC 1,SIC 1,,Manufacture of machinery for paper and,Manufacture of machinery for paper and,,,,SIC 2,SIC 2,,paperboard production ,paperboard production ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.96,28.96,,,,SIC 1,SIC 1,,Manufacture of plastics and rubber ,Manufacture of plastics and rubber ,,,,SIC 2,SIC 2,,machinery ,machinery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
28.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,28.99,28.99,,,,SIC 1,SIC 1,,Manufacture of other special-purpose ,Manufacture of other special-purpose ,,,,SIC 2,SIC 2,,machinery n.e.c. ,machinery n.e.c. ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,29,29,,,,SIC 1,SIC 1,,"Manufacture of motor vehicles, trailers","Manufacture of motor vehicles, trailers",,,,SIC 2,SIC 2,,and semi-trailers ,and semi-trailers ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,29.1,29.1,,,,SIC 1,SIC 1,,Manufacture of motor vehicles ,Manufacture of motor vehicles ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,29.2,29.2,,,,SIC 1,SIC 1,,Manufacture of bodies (coachwork) for ,Manufacture of bodies (coachwork) for ,,,,SIC 2,SIC 2,,motor vehicles; manufacture of trailers and ,motor vehicles; manufacture of trailers and ,,,,SIC 3,SIC 3,,semi-trailers ,semi-trailers ,,,,SIC 4,SIC 4,,,,,,
29.20,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,29.20/1,29.20/1,,,,SIC 1,SIC 1,,Manufacture of bodies (coachwork) for ,Manufacture of bodies (coachwork) for ,,,,SIC 2,SIC 2,,motor vehicles (except caravans) ,motor vehicles (except caravans) ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
29.20,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,29.20/2,29.20/2,,,,SIC 1,SIC 1,,Manufacture of trailers and semi-trailers ,Manufacture of trailers and semi-trailers ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
29.20,/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,29.20/3,29.20/3,,,,SIC 1,SIC 1,,Manufacture of caravans ,Manufacture of caravans ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,29.3,29.3,,,,SIC 1,SIC 1,,Manufacture of parts and accessories for ,Manufacture of parts and accessories for ,,,,SIC 2,SIC 2,,motor vehicles ,motor vehicles ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
29.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,29.31,29.31,,,,SIC 1,SIC 1,,Manufacture of electrical and electronic ,Manufacture of electrical and electronic ,,,,SIC 2,SIC 2,,equipment for motor vehicles ,equipment for motor vehicles ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
29.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,29.32,29.32,,,,SIC 1,SIC 1,,Manufacture of other parts and accessories ,Manufacture of other parts and accessories ,,,,SIC 2,SIC 2,,for motor vehicles ,for motor vehicles ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30,30,,,,SIC 1,SIC 1,,Manufacture of other transport equipment ,Manufacture of other transport equipment ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.1,30.1,,,,SIC 1,SIC 1,,Building of ships and boats ,Building of ships and boats ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.11,30.11,,,,SIC 1,SIC 1,,Building of ships and floating structures ,Building of ships and floating structures ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.12,30.12,,,,SIC 1,SIC 1,,Building of pleasure and sporting boats,Building of pleasure and sporting boats,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.2,30.2,,,,SIC 1,SIC 1,,Manufacture of railway locomotives and ,Manufacture of railway locomotives and ,,,,SIC 2,SIC 2,,rolling stock ,rolling stock ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.3,30.3,,,,SIC 1,SIC 1,,Manufacture of air and spacecraft and ,Manufacture of air and spacecraft and ,,,,SIC 2,SIC 2,,related machinery ,related machinery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.4,30.4,,,,SIC 1,SIC 1,,Manufacture of military fighting vehicles ,Manufacture of military fighting vehicles ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.9,30.9,,,,SIC 1,SIC 1,,Manufacture of transport equipment n.e.c.,Manufacture of transport equipment n.e.c.,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.91,30.91,,,,SIC 1,SIC 1,,Manufacture of motorcycles ,Manufacture of motorcycles ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.92,30.92,,,,SIC 1,SIC 1,,Manufacture of bicycles and invalid ,Manufacture of bicycles and invalid ,,,,SIC 2,SIC 2,,carriages,carriages,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
30.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,30.99,30.99,,,,SIC 1,SIC 1,,Manufacture of other transport equipment,Manufacture of other transport equipment,,,,SIC 2,SIC 2,,n.e.c.,n.e.c.,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,31,31,,,,SIC 1,SIC 1,,Manufacture of furniture ,Manufacture of furniture ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
31.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,31.01,31.01,,,,SIC 1,SIC 1,,Manufacture of office shop furniture,Manufacture of office shop furniture,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,31.02,31.02,,,,SIC 1,SIC 1,,Manufacture of kitchen furniture ,Manufacture of kitchen furniture ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,31.03,31.03,,,,SIC 1,SIC 1,,Manufacture of mattresses,Manufacture of mattresses,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
31.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,31.09,31.09,,,,SIC 1,SIC 1,,Manufacture of other furniture ,Manufacture of other furniture ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32,32,,,,SIC 1,SIC 1,,Other manufacturing ,Other manufacturing ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.1,32.1,,,,SIC 1,SIC 1,,"Manufacture of jewellery, bijouterie and ","Manufacture of jewellery, bijouterie and ",,,,SIC 2,SIC 2,,related articles ,related articles ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.11,32.11,,,,SIC 1,SIC 1,,Striking of coins ,Striking of coins ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.12,32.12,,,,SIC 1,SIC 1,,Manufacture of jewellery and related articles,Manufacture of jewellery and related articles,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.13,32.13,,,,SIC 1,SIC 1,,Manufacture of imitation jewellery and ,Manufacture of imitation jewellery and ,,,,SIC 2,SIC 2,,related articles ,related articles ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.2,32.2,,,,SIC 1,SIC 1,,Manufacture of musical instruments ,Manufacture of musical instruments ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.3,32.3,,,,SIC 1,SIC 1,,Manufacture of sports goods ,Manufacture of sports goods ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.4,32.4,,,,SIC 1,SIC 1,,Manufacture of games and toys ,Manufacture of games and toys ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.40,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.40/1,32.40/1,,,,SIC 1,SIC 1,,Manufacture of professional and arcade,Manufacture of professional and arcade,,,,SIC 2,SIC 2,,games and toys ,games and toys ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.40,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.40/9,32.40/9,,,,SIC 1,SIC 1,,Manufacture of games and toys (other ,Manufacture of games and toys (other ,,,,SIC 2,SIC 2,,than professional and arcade games and ,than professional and arcade games and ,,,,SIC 3,SIC 3,,toys) n.e.c. ,toys) n.e.c. ,,,,SIC 4,SIC 4,,,,,,
32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.5,32.5,,,,SIC 1,SIC 1,,Manufacture of medical and dental ,Manufacture of medical and dental ,,,,SIC 2,SIC 2,,instruments and supplies ,instruments and supplies ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,32.9,32.9,,,,SIC 1,SIC 1,,Other manufacturing ,Other manufacturing ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
